ID,PlayerID,Date,LocalTime,StandardTime,PickBan,WarmUp,Advantage,Map,StartSide,TKills,TAssists,TDeaths,CTKills,CTAssists,CTDeaths,Damage,ADR,HS,Result,Rank,Queue,Rating,AvgFriendly,AvgEnemy,AverageOverall,Comments,KASTPercentage,GamesToday,LossStreak,WinStreak,LeetifyRating,LeetifyPosition,LeetifyAim,LeetifyUtility
554.0,1.0,2024-12-01,13:40:00,13:40:00,Second,,Us,Inferno,CT,5.0,3.0,9.0,7.0,0.0,8.0,1138.0,47.0,0.0,Win,14876,3.0,,,,,,,2,0,1,-3.05,55.0,59.0,50.0
555.0,1.0,2024-12-08,21:58:00,21:58:00,Second,,,Ancient,CT,5.0,3.0,6.0,8.0,3.0,5.0,1243.0,65.0,38.0,Win,14999,4.0,1.24,14891.0,15349.0,15143.0,,,1,0,2,-0.38,58.0,69.0,56.0
556.0,1.0,2024-12-13,21:53:00,21:53:00,First,,Us,Mirage,T,5.0,5.0,9.0,1.0,0.0,6.0,1023.0,54.0,,Loss,15106,5.0,,,,,,,1,1,0,-6.81,52.0,56.0,43.0
557.0,1.0,2024-12-18,20:19:00,20:19:00,First,,,Veritgo,T,2.0,5.0,7.0,5.0,1.0,12.0,,42.0,33.0,Win,15005,4.0,,,,,,,1,0,1,-4.75,26.0,36.0,64.0
558.0,1.0,2024-12-18,21:12:00,21:12:00,Second,,Us,Ancient,CT,7.0,2.0,1.0,7.0,3.0,6.0,,84.0,50.0,Win,15427,4.0,,,,,,,2,0,2,0.9,68.0,21.0,31.0
559.0,1.0,2024-12-18,21:47:00,21:47:00,,,,Anubis,CT,5.0,3.0,5.0,7.0,0.0,5.0,1120.0,53.0,33.0,Win,15834,4.0,,,,,,,3,0,3,,,,
560.0,2.0,2024-12-26,23:39:00,23:39:00,Second,,Neither,Ancient,CT,4.0,1.0,7.0,10.0,6.0,7.0,1580.0,83.0,28.0,Loss,Placement,4.0,,,,,,,1,1,0,,,,
561.0,1.0,2024-12-28,19:52:00,19:52:00,Second,,Neither,Mirage,CT,0.0,1.0,4.0,3.0,3.0,11.0,526.0,30.0,66.0,Loss,16232,5.0,0.26,17507.0,18175.0,17887.0,,,1,2,0,-7.14,36.0,41.0,49.0
562.0,1.0,2024-12-28,20:27:00,20:27:00,First,,Neither,Anubis,T,4.0,1.0,8.0,5.0,1.0,4.0,995.0,55.0,33.0,Win,16108,5.0,,,,,,,2,0,1,,,,
563.0,1.0,2024-12-28,21:05:00,21:05:00,Second,,Neither,Ancient,T,10.0,4.0,6.0,2.0,2.0,4.0,1326.0,73.0,58.0,Win,,5.0,,,,,,,3,0,2,1.33,80.0,68.0,75.0
564.0,1.0,2024-12-28,21:38:00,21:38:00,First,,Them,Vertigo,T,7.0,3.0,8.0,5.0,3.0,8.0,1571.0,71.0,33.0,Win,16872,5.0,,,,,,,4,0,3,,,,
565.0,1.0,2024-12-28,22:12:00,22:12:00,First,,Them,Ancient,T,6.0,4.0,6.0,1.0,2.0,1.0,773.0,48.0,71.0,Win,17274,5.0,,,,,,,5,0,4,,,,
566.0,1.0,2025-01-02,19:05:00,19:05:00,First,,Us,Dust II,T,4.0,4.0,9.0,5.0,0.0,8.0,946.0,47.0,33.0,Loss,17676,5.0,,,,,,,1,1,0,,,,
567.0,1.0,2025-01-02,20:58:00,20:58:00,First,,Them,Mirage,T,4.0,2.0,7.0,2.0,3.0,8.0,1023.0,48.0,50.0,Loss,17558,5.0,,,,,,,2,2,0,,,,
568.0,2.0,2025-01-12,20:57:00,20:57:00,Second,,Us,Mirage,CT,6.0,0.0,2.0,6.0,1.0,7.0,1121.0,59.0,33.0,Win,Placement,2.0,,,,,,,1,0,1,,,,
569.0,2.0,2025-01-12,21:28:00,21:28:00,Second,,,Vertigo,CT,6.0,2.0,4.0,7.0,3.0,4.0,1175.0,65.0,30.0,Win,Placement,3.0,,,,,,,2,0,2,,,,
570.0,1.0,2025-01-28,22:43:00,22:43:00,First,AimLabs,Neither,Train,T,9.0,0.0,8.0,9.0,1.0,10.0,1408.0,50.0,38.0,Win,Placement,1.0,0.96,,,,,,1,0,3,0.47,57.0,69.0,50.0
571.0,1.0,2025-01-31,20:02:00,20:02:00,First,Deathmatch,Them,Mirage,T,,,,,,,1137.0,63.0,42.0,Loss,Placement,1.0,0.59,,,,,,1,1,0,-7.15,21.0,69.0,41.0
572.0,1.0,2025-01-31,20:42:00,20:42:00,First,Aimlabs,Neither,Inferno ,T,5.0,3.0,9.0,5.0,2.0,8.0,1326.0,63.0,40.0,Loss,Placement,1.0,0.76,,,,,,2,2,0,-7.16,23.0,23.0,48.0
573.0,1.0,2025-01-31,23:38:00,23:38:00,Second,Deathmatch,Them,Inferno,CT,7.0,5.0,6.0,13.0,1.0,7.0,2046.0,88.0,45.0,Win,Placement,1.0,1.34,,,,,,3,0,1,0.76,42.0,64.0,59.0
574.0,1.0,2025-02-02,20:46:00,20:46:00,Second,,Them,Train,CT,10.0,4.0,11.0,5.0,1.0,11.0,1915.0,63.0,40.0,Win,Placement,3.0,0.79,,,,,,1,0,2,-1.8,80.0,38.0,58.0
575.0,2.0,2025-02-02,21:52:00,21:52:00,Second,,,Train,CT,6.0,0.0,0.0,7.0,2.0,6.0,1307.0,87.0,30.0,Win,Placement,3.0,,,,,,,2,0,3,0.96,81.0,87.0,30.0
576.0,2.0,2025-02-02,22:18:00,22:18:00,First,,,Dust II,T,12.0,2.0,9.0,17.0,6.0,10.0,3283.0,113.0,41.0,Win,Placement,5.0,,,,,,,3,0,4,,,,
577.0,1.0,2025-02-04,22:47:00,22:47:00,Second,Deathmatch,Them,Mirage,CT,7.0,2.0,2.0,7.0,2.0,8.0,1271.0,70.0,35.0,Win,Placement,1.0,,,,,BC,,1,0,5,2.86,62.0,47.0,63.0
578.0,2.0,2025-02-05,00:35:00,00:35:00,Second,,Them,Dust II,CT,,,,,,,,,,Loss,Placement,4.0,,,,,BC,,1,1,0,,,,
579.0,2.0,2025-02-05,01:05:00,01:05:00,Second,,Us,Dust II,CT,,,,,,,1872.0,85.0,28.0,Win,Placement,3.0,,,,,,,2,0,1,,,,
580.0,1.0,2025-02-08,19:04:00,19:04:00,Second,,Them,Mirage,CT,9.0,1.0,8.0,5.0,2.0,7.0,1560.0,65.0,21.0,Win,Placement,4.0,,,,,,,1,0,2,-3.56,67.0,77.0,49.0
581.0,1.0,2025-02-08,19:48:00,19:48:00,Second,,Us,Train,CT,4.0,1.0,8.0,7.0,0.0,10.0,1381.0,65.0,81.0,Loss,Placement,4.0,,,,,,,2,1,0,-1.15,56.0,61.0,65.0
582.0,1.0,2025-02-08,20:27:00,20:27:00,Second,,,Dust II,CT,9.0,,,1.0,,,1232.0,61.0,60.0,Loss,Placement,3.0,,,,,BC,,3,2,0,1.42,30.0,63.0,53.0
583.0,1.0,2025-02-08,23:26:00,23:26:00,First,,,Nuke,T,7.0,2.0,10.0,7.0,6.0,1.0,1855.0,97.0,21.0,Loss,Placement,2.0,,,,,,,4,3,0,1.6,44.0,63.0,25.0
584.0,1.0,2025-02-08,23:56:00,23:56:00,First,,Them,Anubis,T,13.0,2.0,8.0,13.0,7.0,9.0,2236.0,74.0,7.0,Loss,Placement,2.0,,,,,,,5,4,0,4.51,61.0,66.0,61.0
585.0,1.0,2025-02-09,01:00:00,01:00:00,Second,Deathmatch,Us,Ancient,CT,6.0,2.0,8.0,7.0,1.0,8.0,1246.0,51.0,38.0,Win,Placement,1.0,,,,,,,1,0,1,1.56,55.0,39.0,68.0
586.0,1.0,2025-02-09,16:21:00,16:21:00,First,AimLabs,Us,Ancient,T,4.0,1.0,11.0,1.0,1.0,6.0,563.0,80.0,31.0,Loss,Placement,1.0,,,,,,,2,1,0,-11.56,80.0,78.0,48.0
587.0,2.0,2025-02-09,17:57:00,17:57:00,First,,Us,Inferno,T,14.0,4.0,9.0,2.0,1.0,0.0,1727.0,115.0,31.0,Win,Placement,2.0,0.2,17725.0,18054.0,18025.0,,38.9,3,0,1,6.68,4.0,75.0,30.0
588.0,1.0,2025-02-09,18:46:00,18:46:00,First,AimLabs,Us,Dust II,T,11.0,2.0,7.0,4.0,3.0,3.0,1818.0,106.0,66.0,Win,Placement,1.0,1.58,17840.0,18454.0,18302.0,,94.1,4,0,2,7.13,51.0,78.0,58.0
589.0,1.0,2025-02-11,16:05:00,16:05:00,Second,Deathmatch,,Nuke,CT,10.0,2.0,12.0,8.0,2.0,5.0,1648.0,68.0,66.0,Win,Placement,1.0,1.22,19157.0,18193.0,18641.0,,87.5,1,0,3,-5.25,80.0,51.0,54.0
590.0,1.0,2025-02-11,23:42:00,23:42:00,Second,Deathmatch,Them,Mirage,CT,4.0,0.0,8.0,10.0,5.0,7.0,1933.0,87.0,71.0,Loss,Placement,1.0,1.09,18314.0,17698.0,17998.0,,72.7,2,1,0,-1.75,39.0,54.0,65.0
591.0,1.0,2025-02-12,00:23:00,00:23:00,First,,Them,Anubis,T,6.0,2.0,7.0,1.0,3.0,6.0,954.0,45.0,42.0,Win,Placement,1.0,0.68,16794.0,18005.0,17525.0,,66.7,1,0,1,-4.13,48.0,59.0,60.0
592.0,1.0,2025-02-16,22:38:00,22:38:00,First,Aimlabs,Them,Ancient,CT,3.0,3.0,4.0,7.0,2.0,9.0,1029.0,49.0,40.0,Loss,Placement,1.0,0.81,17798.0,18074.0,18049.0,,,1,1,0,2.26,5.0,51.0,68.0
593.0,1.0,2025-02-16,23:25:00,23:25:00,First,Deathmatch,Us,Mirage,T,7.0,1.0,10.0,1.0,1.0,5.0,871.0,51.0,25.0,Loss,Placement,1.0,0.57,18239.0,18741.0,18505.0,,52.9,2,2,0,-5.51,26.0,34.0,54.0
594.0,1.0,2025-02-17,00:03:00,00:03:00,First,Deathmatch,,Train,T,6.0,2.0,8.0,9.0,3.0,6.0,1522.0,66.0,26.0,Win,Placement,1.0,1.05,17915.0,18454.0,18068.0,,69.6,1,0,1,-0.95,56.0,63.0,55.0
595.0,1.0,2025-02-19,22:21:00,22:21:00,First,Deathmatch,Them,Mirage,T,11.0,4.0,10.0,5.0,1.0,8.0,1601.0,76.0,31.0,Loss,17549,1.0,,,,,,,1,1,0,0.77,44.0,74.0,62.0
596.0,1.0,2025-02-19,23:00:00,23:00:00,Second,,Us,Ancient,CT,4.0,4.0,9.0,9.0,3.0,9.0,1247.0,56.0,23.0,Loss,17439,1.0,,,,,,,2,2,0,-10.53,69.0,44.0,55.0
597.0,1.0,2025-02-19,23:45:00,23:45:00,Second,AimLabs,Us,Ancient,CT,7.0,2.0,9.0,3.0,0.0,7.0,1109.0,50.0,40.0,Win,17330,1.0,,,,,,,3,0,1,-10.61,34.0,54.0,52.0
598.0,1.0,2025-02-20,21:30:00,21:30:00,First,,Neither,Mirage,T,2.0,1.0,10.0,9.0,6.0,10.0,1270.0,52.0,27.0,Loss,17713,4.0,,,,,,,1,1,0,-2.5,46.0,46.0,59.0
599.0,1.0,2025-02-20,22:42:00,22:42:00,Second,AimLabs,,Dust II,CT,4.0,1.0,7.0,8.0,6.0,8.0,1536.0,73.0,33.0,Win,17600,1.0,,,,,,,2,0,1,0.16,40.0,53.0,51.0
600.0,1.0,2025-02-21,23:21:00,23:21:00,Second,AimLabs,Us,Anubis,CT,5.0,2.0,6.0,8.0,2.0,6.0,1496.0,62.0,46.0,Win,17973,1.0,,,,,,,1,0,2,-0.27,23.0,53.0,60.0
601.0,1.0,2025-02-22,00:05:00,00:05:00,First,,Us,Anubis,T,8.0,5.0,8.0,4.0,2.0,7.0,1385.0,60.0,50.0,Loss,18351,2.0,,,,,,,1,1,0,-3.6,45.0,67.0,67.0
602.0,1.0,2025-02-22,00:40:00,00:40:00,First,,Us,Ancient,T,11.0,6.0,10.0,13.0,3.0,10.0,2286.0,76.0,16.0,Win,18245,2.0,,,,,,,2,0,1,3.03,59.0,48.0,58.0
603.0,1.0,2025-02-22,17:24:00,17:24:00,First,,Them,Nuke,T,7.0,3.0,10.0,5.0,9.0,14.0,1658.0,59.0,25.0,Loss,18609,3.0,,,,,,,3,1,0,-4.34,79.0,54.0,56.0
604.0,1.0,2025-02-22,18:13:00,18:13:00,Second,,Us,Anubis,CT,9.0,1.0,7.0,7.0,0.0,7.0,1615.0,67.0,25.0,Loss,18283,3.0,,,,,,,4,2,0,0.75,48.0,44.0,54.0
605.0,1.0,2025-02-24,20:16:00,20:16:00,First,,Us,Mirage,T,7.0,5.0,7.0,3.0,3.0,10.0,1209.0,50.0,40.0,Loss,17958,2.0,,,,,,,1,3,0,,,,
606.0,2.0,2025-02-27,23:51:00,23:51:00,Second,,Us,Nuke,CT,5.0,2.0,8.0,14.0,3.0,8.0,2092.0,99.0,31.0,Loss,Placement,5.0,,,,,,,1,4,0,1.82,67.0,52.0,35.0
607.0,2.0,2025-02-28,00:34:00,00:34:00,First,,Neither,Inferno,CT,,,,,,,,,,Loss,Placement,5.0,,,,,,,1,5,0,0.03,21.0,55.0,66.0
608.0,2.0,2025-02-28,01:18:00,01:18:00,First,,Them,Nuke,CT,,,,,,,2361.0,102.0,22.0,Win,Placement,4.0,,,,,,,2,0,1,,,,
609.0,1.0,2025-03-01,19:28:00,19:28:00,Second,,Us,Mirage,CT,2.0,2.0,5.0,5.0,0.0,9.0,570.0,31.0,42.0,Loss,17590,3.0,,,,,,,1,1,0,-5.87,68.0,38.0,51.0
610.0,1.0,2025-03-01,19:59:00,19:59:00,Second,,Us,Mirage,CT,,,,,,,412.0,22.0,40.0,Win,17255,3.0,,,,,,,2,0,1,-1.27,51.0,51.0,43.0
611.0,1.0,2025-03-01,20:31:00,20:31:00,Second,,Us,Mirage,CT,4.0,3.0,7.0,7.0,1.0,6.0,1279.0,60.0,27.0,Win,17623,3.0,,,,,,,3,0,2,,,,
612.0,1.0,2025-03-01,21:07:00,21:07:00,Second,,Them,Anubis,CT,9.0,1.0,7.0,7.0,1.0,6.0,1316.0,59.0,43.0,Win,17989,3.0,,,,,,,4,0,3,,,,
613.0,1.0,2025-03-01,21:45:00,21:45:00,First,,,Mirage,T,8.0,0.0,7.0,8.0,3.0,6.0,1434.0,59.0,68.0,Win,18345,4.0,,,,,,,5,0,4,5.51,56.0,66.0,46.0
614.0,1.0,2025-03-01,22:33:00,22:33:00,Second,,Us,Ancient,CT,3.0,3.0,8.0,9.0,3.0,5.0,1301.0,61.0,41.0,Win,18696,5.0,,,,,,,6,0,5,,,,
615.0,1.0,2025-03-02,20:49:00,20:49:00,Second,,Us,Anubis,T,3.0,4.0,11.0,6.0,1.0,7.0,1252.0,59.0,66.0,Loss,19066,5.0,,,,,,,1,1,0,-3.18,43.0,26.0,57.0
616.0,1.0,2025-03-02,21:23:00,21:23:00,First,,,Nuke,T,4.0,2.0,7.0,6.0,3.0,7.0,1179.0,53.0,40.0,Loss,18818,5.0,,,,,,,2,2,0,-2.48,56.0,26.0,37.0
617.0,1.0,2025-03-02,22:03:00,22:03:00,First,,Them,Inferno,T,7.0,1.0,12.0,1.0,0.0,4.0,1025.0,60.0,12.0,Loss,18521,5.0,,,,,,,3,3,0,,,,
618.0,1.0,2025-03-03,16:03:00,16:03:00,Second,AimLabs,Us,Mirage,CT,1.0,1.0,4.0,6.0,4.0,10.0,973.0,60.0,57.0,Loss,18153,1.0,,,,,,,1,4,0,-2.43,48.0,51.0,72.0
619.0,1.0,2025-03-03,16:37:00,16:37:00,First,,Us,Ancient,T,5.0,4.0,4.0,4.0,2.0,4.0,1293.0,64.0,22.0,Win,17881,1.0,,,,,,,2,0,1,-5.07,40.0,71.0,63.0
620.0,1.0,2025-03-03,19:13:00,19:13:00,Second,,Neither,Mirage,CT,9.0,2.0,4.0,7.0,2.0,5.0,1545.0,77.0,37.0,Win,18228,4.0,,,,,,,3,0,2,,,,
621.0,1.0,2025-03-03,19:49:00,19:49:00,First,,Them,Nuke,T,6.0,1.0,7.0,5.0,1.0,7.0,1061.0,50.0,18.0,Loss,18585,5.0,,,,,,,4,1,0,2.23,74.0,45.0,65.0
622.0,1.0,2025-03-03,20:28:00,20:28:00,First,,Them,Dust II,T,10.0,3.0,8.0,4.0,3.0,9.0,1614.0,73.0,28.0,Loss,18322,5.0,,,,,,,5,2,0,,,,
623.0,1.0,2025-03-03,21:07:00,21:07:00,Second,,Them,Anubis,CT,5.0,1.0,8.0,6.0,1.0,9.0,1339.0,63.0,45.0,Loss,18016,5.0,,,,,,,6,3,0,,,,
624.0,2.0,2025-03-03,21:45:00,21:45:00,Second,,,Anubis,CT,3.0,1.0,1.0,16.0,4.0,4.0,2036.0,119.0,5.0,Win,Placement,3.0,,,,,,,7,0,1,6.3,70.0,87.0,86.0
625.0,2.0,2025-03-03,22:20:00,22:20:00,Second,,Them,Mirage,CT,6.0,0.0,3.0,4.0,6.0,5.0,1458.0,81.0,20.0,Win,Placement,5.0,,,,,,,8,0,2,,,,
626.0,2.0,2025-03-03,22:49:00,22:49:00,First,,Us,Nuke,T,14.0,2.0,8.0,8.0,5.0,5.0,2258.0,107.0,45.0,Win,Placement,5.0,,,,,,,9,0,3,,,,
627.0,1.0,2025-03-04,20:10:00,20:10:00,Second,,Us,Anubis,T,3.0,2.0,9.0,8.0,0.0,5.0,1183.0,53.0,27.0,Win,17728,5.0,,,,,,,1,0,4,-1.49,46.0,50.0,61.0
628.0,1.0,2025-03-04,20:54:00,20:54:00,First,,Them,Train,T,6.0,2.0,7.0,3.0,2.0,6.0,1307.0,59.0,44.0,Win,18098,5.0,,,,,,,2,0,5,0.21,15.0,58.0,60.0
629.0,1.0,2025-03-04,21:31:00,21:31:00,Second,,,Mirage,CT,2.0,2.0,5.0,3.0,3.0,11.0,984.0,57.0,20.0,Loss,18449,5.0,,,,,,,3,1,0,-8.02,32.0,47.0,66.0
630.0,2.0,2025-03-04,22:09:00,22:09:00,First,,Us,Anubis,T,19.0,0.0,7.0,5.0,0.0,1.0,2127.0,132.0,20.0,Win,Placement,2.0,,,,,,,4,0,1,15.64,66.0,81.0,52.0
631.0,2.0,2025-03-04,22:38:00,22:38:00,Second,,Them,Nuke,CT,12.0,6.0,5.0,11.0,2.0,9.0,2110.0,95.0,30.0,Win,Placement,2.0,,,,,,,5,0,2,4.01,61.0,58.0,63.0
632.0,2.0,2025-03-04,23:19:00,23:19:00,First,,Them,Inferno,CT,0.0,0.0,0.0,9.0,1.0,3.0,759.0,84.0,11.0,Win,7566,2.0,,,,,S,,6,0,3,,,,
633.0,2.0,2025-03-05,21:36:00,21:36:00,Second,,Us,Nuke,CT,9.0,3.0,6.0,9.0,4.0,9.0,2503.0,119.0,38.0,Loss,8008,4.0,,,,,,,1,1,0,,,,
634.0,2.0,2025-03-05,22:12:00,22:12:00,First,,Us,Inferno,T,12.0,1.0,7.0,4.0,1.0,6.0,1495.0,65.0,12.0,Win,7886,3.0,,,,,EL,,2,0,1,,,,
635.0,1.0,2025-03-06,18:45:00,18:45:00,First,AimLabs,Us,Inferno,T,8.0,0.0,9.0,11.0,5.0,11.0,2357.0,78.0,36.0,Win,18314,1.0,,,,,,,1,0,2,-0.39,29.0,68.0,54.0
636.0,1.0,2025-03-06,19:47:00,19:47:00,Second,,Them,Mirage,CT,4.0,1.0,5.0,8.0,0.0,9.0,1028.0,54.0,25.0,Loss,18642,5.0,,,,,,,2,1,0,-5.25,55.0,48.0,50.0
637.0,1.0,2025-03-06,20:25:00,20:25:00,Second,,Us,Ancient,CT,4.0,1.0,1.0,5.0,4.0,7.0,1186.0,69.0,22.0,Win,18318,5.0,,,,,,,3,0,1,0.63,58.0,63.0,42.0
638.0,1.0,2025-03-06,21:00:00,21:00:00,Second,,,Ancient,CT,2.0,3.0,3.0,9.0,2.0,10.0,1252.0,73.0,63.0,Win,18671,5.0,,,,,EL,,4,0,2,-0.14,36.0,50.0,46.0
639.0,1.0,2025-03-06,21:35:00,21:35:00,First,,Them,Dust II,CT,3.0,2.0,10.0,7.0,3.0,9.0,1303.0,54.0,30.0,Win,19038,5.0,,,,,,,5,0,3,-5.8,60.0,48.0,52.0
640.0,1.0,2025-03-08,23:06:00,23:06:00,Second,AimLabs,Us,Dust II,CT,3.0,0.0,4.0,8.0,1.0,8.0,1072.0,67.0,36.0,Loss,19415,1.0,,,,,,,1,1,0,-6.23,59.0,36.0,50.0
641.0,1.0,2025-03-08,23:40:00,23:40:00,First,,Us,Mirage,T,4.0,7.0,8.0,1.0,1.0,4.0,835.0,41.0,60.0,Win,19268,1.0,,,,,,,2,0,1,-1.58,12.0,38.0,55.0
642.0,1.0,2025-03-09,17:59:00,17:59:00,First,,Them,Nuke,T,5.0,3.0,7.0,7.0,2.0,9.0,1249.0,54.0,25.0,Win,19639,1.0,,,,,,,1,0,2,-2.77,41.0,60.0,78.0
643.0,1.0,2025-03-09,20:46:00,20:46:00,First,,Them,Mirage,T,7.0,1.0,9.0,4.0,3.0,6.0,1291.0,56.0,18.0,Loss,19990,4.0,,,,,,,2,1,0,-4.19,34.0,19.0,67.0
644.0,1.0,2025-03-09,21:32:00,21:32:00,Second,,Them,Anubis,T,3.0,4.0,12.0,1.0,0.0,3.0,812.0,54.0,50.0,Loss,19688,4.0,,,,,,,3,2,0,-9.01,84.0,57.0,27.0
645.0,1.0,2025-03-09,22:23:00,22:23:00,First,AimLabs,Them,Dust II,T,5.0,5.0,9.0,9.0,1.0,7.0,1162.0,48.0,35.0,Loss,19383,1.0,,,,,,,4,3,0,1.89,80.0,44.0,43.0
646.0,1.0,2025-03-16,21:43:00,21:43:00,Second,,Us,Inferno,CT,6.0,0.0,6.0,8.0,3.0,9.0,,93.0,9.0,Loss,8292,4.0,,,,,,,1,4,0,-2.05,51.0,81.0,69.0
647.0,1.0,2025-03-31,20:52:00,20:52:00,First,,Us,Mirage,T,7.0,4.0,5.0,3.0,2.0,8.0,1351.0,64.0,30.0,Win,Unranked,5.0,,,,,,,1,0,1,0.7,39.0,47.0,72.0
648.0,1.0,2025-03-31,21:33:00,21:33:00,First,,Them,Nuke,T,7.0,1.0,10.0,8.0,2.0,8.0,1563.0,65.0,26.0,Loss,18543,5.0,,,,,,,2,1,0,4.29,63.0,49.0,50.0
649.0,1.0,2025-04-09,21:34:00,21:34:00,First,,Them,Nuke,T,,,,,,,1191.0,59.0,45.0,Loss,18422,1.0,,,,,,,1,2,0,2.41,53.0,44.0,25.0
650.0,1.0,2025-04-09,22:24:00,22:24:00,Second,Deathmatch,Us,Nuke,CT,5.0,1.0,13.0,9.0,3.0,9.0,1446.0,48.0,21.0,Tie,18305,1.0,,,,,,,2,0,0,-5.75,62.0,32.0,31.0
651.0,1.0,2025-04-09,23:34:00,23:34:00,First,,Them,Inferno,T,8.0,1.0,7.0,7.0,4.0,10.0,1691.0,70.0,40.0,Win,18250,1.0,,,,,,,3,0,1,-1.99,38.0,37.0,51.0
652.0,1.0,2025-04-13,20:23:00,20:23:00,First,AimLabs,Us,Anubis,T,7.0,2.0,8.0,7.0,1.0,7.0,1521.0,63.0,29.0,Win,18645,1.0,,,,,,,1,0,2,1.04,37.0,47.0,28.0
653.0,1.0,2025-04-13,23:11:00,23:11:00,Second,Deathmatch,Them,Dust II,CT,10.0,0.0,8.0,9.0,1.0,14.0,1905.0,63.0,52.0,Loss,19026,1.0,,,,,,,2,1,0,-1.24,37.0,54.0,63.0
654.0,1.0,2025-04-14,00:13:00,00:13:00,First,Deathmatch,Them,Anubis,T,10.0,2.0,12.0,9.0,0.0,9.0,2164.0,72.0,42.0,Win,18922,1.0,,,,,,,1,0,1,-1.89,50.0,66.0,46.0
655.0,1.0,2025-04-14,20:39:00,20:39:00,Second,,Them,Mirage,CT,,,,,,,1087.0,51.0,35.0,Win,19287,5.0,,,,,,,2,0,2,-2.43,47.0,73.0,68.0
656.0,1.0,2025-04-14,21:17:00,21:17:00,First,,,Ancient,T,5.0,2.0,10.0,0.0,0.0,4.0,644.0,40.0,25.0,Loss,19673,5.0,,,,,,,3,1,0,,,,
657.0,1.0,2025-04-14,22:39:00,22:39:00,First,AimLabs,,Mirage,T,10.0,3.0,10.0,8.0,5.0,5.0,1597.0,66.0,33.0,Loss,19550,1.0,,,,,,,4,2,0,-1.73,49.0,31.0,58.0
658.0,1.0,2025-04-14,23:27:00,23:27:00,First,,Them,Ancient,T,3.0,5.0,10.0,2.0,3.0,6.0,777.0,40.0,60.0,Loss,19227,1.0,,,,,TML,,5,3,0,-5.55,54.0,51.0,55.0
659.0,1.0,2025-04-15,00:08:00,00:08:00,First,AimLabs,Us,Anubis,T,4.0,3.0,10.0,6.0,0.0,4.0,1108.0,58.0,30.0,Loss,18885,1.0,,,,,,,1,4,0,-6.12,34.0,56.0,55.0
660.0,1.0,2025-04-15,23:32:00,23:32:00,Second,,Us,Mirage,CT,6.0,2.0,10.0,7.0,3.0,8.0,1377.0,57.0,53.0,Loss,18515,1.0,,,,,,,2,5,0,-4.07,63.0,42.0,50.0
661.0,1.0,2025-04-16,00:25:00,00:25:00,Second,Deathmatch,Us,Train,T,8.0,2.0,10.0,15.0,2.0,7.0,2124.0,70.0,39.0,Loss,18204,1.0,,,,,,,1,6,0,-2.56,53.0,61.0,51.0
662.0,1.0,2025-04-16,01:32:00,01:32:00,First,AimLabs,Them,Dust II,T,3.0,1.0,11.0,5.0,1.0,4.0,971.0,48.0,50.0,Loss,17785,1.0,,,,,,,2,7,0,,,,
663.0,1.0,2025-04-16,22:03:00,22:03:00,Second,,,Nuke,T,8.0,1.0,8.0,7.0,2.0,7.0,1684.0,73.0,46.0,Win,17337,1.0,,,,,,,3,0,1,,,,
664.0,1.0,2025-04-16,22:50:00,22:50:00,First,Deathmatch,Them,Mirage,T,5.0,1.0,13.0,7.0,4.0,8.0,1916.0,63.0,41.0,Tie,17703,1.0,,,,,,,4,0,0,,,,
665.0,1.0,2025-04-17,00:05:00,00:05:00,Second,AimLabs,,Dust II,CT,,,,,,,1367.0,45.0,60.0,Tie,17646,1.0,,,,,BC,,1,0,0,,,,
666.0,1.0,2025-04-20,20:45:00,20:45:00,Second,,Us,Anubis,CT,11.0,3.0,9.0,9.0,4.0,4.0,2063.0,89.0,20.0,Win,17700,4.0,,,,,,,1,0,1,5.1,69.0,63.0,73.0
667.0,1.0,2025-04-20,21:29:00,21:29:00,First,,Us,Inferno,CT,2.0,2.0,7.0,8.0,2.0,9.0,1174.0,51.0,20.0,Loss,18065,5.0,,,,,,,2,1,0,-7.53,47.0,73.0,69.0
668.0,1.0,2025-04-20,22:17:00,22:17:00,First,,Neither,Nuke,T,4.0,1.0,9.0,8.0,2.0,13.0,1657.0,55.0,28.0,Tie,17689,5.0,,,,,,,3,0,0,,,,
669.0,1.0,2025-04-20,23:12:00,23:12:00,First,,Them,Mirage,T,,,,,,,970.0,46.0,60.0,Loss,17740,5.0,,,,,,,4,1,0,-7.29,27.0,44.0,46.0
670.0,1.0,2025-04-21,21:21:00,21:21:00,Second,Deathmatch,Us,Nuke,CT,6.0,2.0,4.0,6.0,3.0,7.0,1432.0,75.0,41.0,Win,17416,1.0,,,,,,,1,0,1,-1.15,66.0,42.0,45.0
671.0,1.0,2025-04-21,22:25:00,22:25:00,Second,Deathmatch,Them,Dust II,CT,8.0,4.0,11.0,6.0,3.0,11.0,1499.0,53.0,14.0,Loss,17746,1.0,,,,,,,2,1,0,3.05,73.0,54.0,58.0
672.0,1.0,2025-04-21,23:19:00,23:19:00,Second,,Them,Anubis,CT,7.0,1.0,4.0,9.0,1.0,9.0,1641.0,82.0,25.0,Win,17412,1.0,,,,,,,3,0,1,,,,
673.0,1.0,2025-04-22,23:32:00,23:32:00,Second,AimLabs,Them,Anubis,T,5.0,0.0,6.0,4.0,1.0,10.0,1120.0,50.0,44.0,Loss,17736,1.0,,,,,,,1,1,0,-4.27,17.0,57.0,81.0
