ID,PlayerID,Date,LocalTime,StandardTime,PickBan,WarmUp,Advantage,Map,StartSide,TKills,TAssists,TDeaths,CTKills,CTAssists,CTDeaths,Damage,ADR,HS,Result,Rank,Queue,Rating,AvgFriendly,AvgEnemy,AverageOverall,Comments,KASTPercentage,GamesToday,LossStreak,WinStreak,LeetifyRating,LeetifyPosition,LeetifyAim,LeetifyUtility
85,1,10/29/2023,19:18,19:18,Second,None,Us,Overpass,CT,6,4,12,10,4,11,1657,57,12,Win,3908,1,,,,,,,5,0,1,,,,
86,1,10/29/2023,20:14,20:14,Second,None,Us,Overpass,CT,12,2,5,14,0,7,2524,105,19,Win,4022,1,,,,,,,6,0,2,,,,
87,1,10/29/2023,21:13,21:13,Second,AimLabs,Them,Inferno,CT,3,1,6,12,4,7,1873,93,20,Loss,4132,1,,,,,,,7,1,0,,,,
88,1,10/29/2023,22:01,22:01,First,AimLabs,Us,Overpass,CT,2,1,4,8,8,7,1493,87,20,Win,3558,1,,,,,,,8,0,1,,,,
89,1,10/29/2023,22:52,22:52,Second,AimLabs,Them,Mirage,CT,3,1,1,17,4,5,,121,15,Win,3662,1,,,,,,,9,0,2,,,,
90,1,10/29/2023,23:32,23:32,Second,AimLabs,Us,Inferno,CT,11,4,3,11,2,8,2244,102,22,Win,3784,1,,,,,,,10,0,3,,,,
91,1,10/31/2023,19:35,19:35,Second,None,Us,Vertigo,CT,4,2,7,8,5,8,1776,84,16,Win,3902,1,,,,,,,1,0,4,,,,
92,1,10/31/2023,20:30,20:30,Second,AimLabs,Us,Inferno,CT,6,2,9,10,3,6,1497,62,37,Win,4018,1,,,,,,,2,0,5,,,,
93,1,10/31/2023,22:44,22:44,Second,AimLabs,Us,Anubis,T,4,6,10,4,0,5,1202,70,12,Loss,4124,1,,,,,,,3,1,0,,,,
94,1,10/31/2023,23:16,23:16,First,None,,Nuke,T,8,3,9,8,5,10,1753,76,18,Loss,3875,1,,,,,,,4,2,0,,,,
95,1,11/2/2023,22:08,22:08,Second,None,Us,Ancient,T,13,3,10,9,2,5,1997,86,4,Loss,3875,2,,,,,,,1,3,0,,,,
96,1,11/2/2023,22:47,22:47,Second,None,Them,Nuke,CT,11,3,9,9,5,10,2182,94,20,Loss,3875,2,,,,,,,2,4,0,,,,
97,1,11/2/2023,23:27,23:27,First,None,Us,Overpass,T,8,4,13,12,4,13,2728,90,30,Loss,3875,2,,,,,,,3,5,0,,,,
98,1,11/3/2023,21:34,21:34,First,None,Us,Nuke,CT,3,2,6,10,1,4,1253,69,7,Win,3875,1,,,,,,,1,0,1,,,,
99,1,11/3/2023,22:20,22:20,Second,AimLabs,Us,Anubis,T,7,3,5,4,2,7,1465,69,18,Win,3984,1,,,,,,,2,0,2,,,,
100,1,11/3/2023,22:52,22:52,First,None,Neither,Vertigo,T,4,4,10,16,6,10,2136,71,15,Win,4097,2,,,,,,,3,0,3,,,,
101,1,11/4/2023,0:05,0:05,First,None,Neither,Nuke,T,13,4,9,9,2,8,2631,131,22,Loss,4199,3,,,,,2TML,,1,1,0,,,,
102,1,11/4/2023,0:43,0:43,First,None,Them,Mirage,T,10,3,5,3,3,3,1585,93,15,Win,3647,3,,,,,,,2,0,1,,,,
103,1,11/4/2023,22:35,22:35,First,None,Us,Ancient,T,13,2,8,11,2,8,2553,106,20,Loss,3755,1,,,,,,,3,1,0,,,,
104,1,11/4/2023,23:20,23:20,First,None,Them,Inferno,T,11,0,9,1,2,7,1233,61,18,Loss,3755,1,,,,,,,4,2,0,,,,
105,1,11/5/2023,0:05,0:05,Second,None,Us,Vertigo,T,11,4,9,7,0,4,1976,94,22,Win,3755,2,,,,,,,1,0,1,,,,
106,1,11/5/2023,0:42,0:42,Second,None,Them,Nuke,CT,9,1,7,12,8,7,2294,104,28,Win,3865,3,,,,,,,2,0,2,,,,
107,1,11/5/2023,1:28,1:28,First,None,Them,Overpass,T,9,4,9,8,5,9,2108,91,23,Loss,3983,3,,,,,,,3,1,0,,,,
108,1,11/5/2023,15:48,15:48,First,AimLabs,Us,Anubis,T,10,6,7,5,2,5,1548,86,13,Win,3983,1,,,,,,,4,0,1,,,,
109,1,11/5/2023,16:34,16:34,Second,AimLabs,Us,Vertigo,T,8,4,9,9,2,5,1891,90,41,Win,4090,1,,,,,,,5,0,2,,,,
110,1,11/5/2023,20:04,20:04,First,None,Us,Overpass,T,18,3,11,19,7,10,4121,137,10,Tie,4196,1,,,,,TML,,6,0,0,,,,
111,1,11/5/2023,21:12,21:12,Second,None,Them,Anubis,CT,5,6,12,17,4,9,2392,79,8,Loss,4138,5,,,,,,,7,1,0,,,,
112,1,11/5/2023,22:07,22:07,First,None,Us,Vertigo,T,10,4,10,12,1,10,2145,71,4,Tie,3603,5,,,,,,,8,0,0,,,,
113,1,11/5/2023,23:06,23:06,Second,None,Us,Nuke,CT,4,3,8,7,2,10,1627,77,36,Loss,3653,2,,,,,,,9,1,0,,,,
114,1,11/5/2023,11:17,11:17,First,None,Us,Ancient,T,9,7,10,3,0,2,1382,86,25,Win,3653,3,,,,,,,10,0,1,,,,
115,1,11/7/2023,21:12,21:12,Second,None,Them,Inferno,CT,2,1,5,13,0,5,1344,70,33,Win,3753,2,,,,,,,1,0,2,,,,
116,1,11/7/2023,21:46,21:46,Second,None,Us,Mirage,CT,5,3,2,3,4,7,1082,63,12,Win,4126,2,,,,,,,2,0,3,,,,
117,1,11/7/2023,22:16,22:16,First,None,Neither,Inferno,CT,12,2,9,9,1,7,1891,78,19,Win,4494,2,,,,,,,3,0,4,,,,
118,1,11/7/2023,23:04,23:04,Second,None,Us,Vertigo,CT,9,4,12,9,3,12,2257,77,33,Loss,4851,2,,,,,,,4,1,0,,,,
119,1,11/8/2023,11:06,11:06,Second,AimLabs,Them,Nuke,CT,8,1,2,10,3,8,1669,92,27,Win,4745,1,,,,,,,1,0,1,,,,
120,1,11/8/2023,22:41,22:41,Second,None,Us,Anubis,T,8,1,6,4,0,3,1121,56,16,Win,4999,3,1.04,4978,4037,4748,,,2,0,2,,,,
121,1,11/8/2023,23:19,23:19,First,None,Us,Nuke,T,3,5,10,5,6,9,1500,68,12,Loss,5103,3,0.5,5492,5422,5611,,,3,1,0,,,,
122,1,11/9/2023,0:12,0:12,Second,AimLabs,Them,Overpass,CT,7,0,2,11,3,9,1776,88,21,Win,5000,1,1.53,4665,4420,4642,,,1,0,1,,,,
123,1,11/9/2023,21:55,21:55,First,None,Them,Nuke,T,11,4,12,9,8,11,2564,91,5,Loss,5361,1,1.23,5108,4978,5171,,,2,1,0,,,,
124,1,11/9/2023,22:52,22:52,First,None,Us,Nuke,T,15,3,8,9,5,10,2296,79,8,Win,5256,3,1.26,4611,4550,4647,,,3,0,1,,,,
125,1,11/9/2023,23:49,23:49,Second,None,Us,Ancient,T,6,4,12,9,0,8,1690,90,33,Loss,5377,3,0.9,5018,4094,4656,,,4,1,0,,,,
126,1,11/10/2023,16:00,16:00,First,AimLabs,Us,Mirage,T,14,1,4,13,1,7,2381,108,22,Win,5266,1,1.79,4669,4104,4459,,,1,0,1,,,,
127,1,11/10/2023,19:52,19:52,Second,None,Neither,Nuke,CT,5,4,4,10,2,6,1510,79,20,Win,5371,5,1.33,4600,4177,4491,,,2,0,2,,,,
128,1,11/10/2023,20:28,20:28,Second,None,Neither,Anubis,CT,1,0,1,7,1,4,638,42,25,Win,5531,2,1.08,4314,4426,4494,,,3,0,3,,,,
129,1,11/10/2023,20:57,20:57,First,None,Us,Nuke,T,7,2,11,9,3,7,1997,83,22,Loss,5730,2,1.14,5513,4699,5196,,,4,1,0,,,,
130,1,11/11/2023,16:16,16:16,Second,None,Us,Inferno,CT,4,5,9,8,0,11,1880,70,33,Loss,5630,1,0.78,4684,4802,4859,,,1,2,0,,,,
131,1,11/11/2023,17:15,17:15,Second,AimLabs,Us,Mirage,CT,3,0,7,7,1,9,927,48,0,Loss,5462,1,0.58,4988,4991,5029,,,2,3,0,,,,
132,1,11/11/2023,21:29,21:29,Second,None,Them,Ancient,T,6,8,8,6,0,7,1759,87,8,Loss,5253,2,1,4927,4104,4547,,,3,4,0,,,,
133,1,11/11/2023,22:03,22:03,First,None,Us,Inferno,T,15,1,12,1,1,5,1169,69,37,Loss,5047,2,1.01,4754,4624,4582,TML,,4,5,0,,,,
134,1,11/11/2023,23:06,23:06,First,AimLabs,Us,Anubis,T,4,3,7,8,2,8,1436,59,8,Win,5000,2,0.9,4878,3822,4208,,,5,0,1,,,,
135,1,11/12/2023,11:24,11:24,First,None,Them,Mirage,CT,7,3,13,14,3,10,2016,67,14,Tie,5113,1,0.98,4882,4736,4795,,,1,0,0,,,,
136,1,11/12/2023,19:42,19:42,First,AimLabs,Us,Nuke,T,4,5,9,8,4,9,1393,60,16,Win,5167,1,0.88,4251,4689,4511,,,2,0,1,,,,
137,1,11/12/2023,20:32,20:32,Second,None,Us,Nuke,T,9,5,7,8,4,7,2138,97,17,Win,5280,1,1.24,4836,4388,4870,,,3,0,2,,,,
138,1,11/12/2023,21:13,21:13,Second,None,Us,Anubis,T,5,5,11,5,2,6,1091,60,20,Loss,5388,1,0.76,4956,5048,5047,,,4,1,0,,,,
139,1,11/12/2023,22:02,22:02,Second,AimLabs,Us,Nuke,CT,3,1,0,10,4,5,1437,89,23,Win,5239,1,1.57,6025,5890,6058,,,5,0,1,,,,
140,1,11/12/2023,22:33,22:33,Second,None,Us,Inferno,CT,5,3,3,11,0,7,1481,82,37,Win,5353,1,1.43,5025,5898,5349,,,6,0,2,,,,
141,1,11/12/2023,23:12,23:12,First,None,Us,Overpass,T,2,0,10,8,5,8,1468,69,0,Loss,5519,1,0.72,5348,5646,5523,,,7,1,0,,,,
142,1,11/14/2023,23:44,23:44,Second,None,Us,Nuke,CT,10,2,9,11,2,7,1978,82,14,Loss,5416,1,1.19,7471,5643,6672,,,1,2,0,,,,
143,1,11/15/2023,11:05,11:05,First,None,Us,Ancient,CT,3,2,2,17,5,7,1879,117,20,Win,5309,1,2,4925,5086,5153,,,1,0,1,,,,
144,1,11/15/2023,11:30,11:30,First,None,Neither,Anubis,T,4,3,8,4,1,2,1171,68,12,Win,5670,1,0.96,5278,4706,4731,EL,,2,0,2,,,,
145,1,11/15/2023,23:12,23:12,Second,AimLabs,Them,Nuke,T,6,5,7,6,3,8,1862,88,16,Loss,6030,1,0.96,5385,6488,6036,,,3,1,0,,,,
146,1,11/15/2023,0:01,0:01,First,AimLabs,Neither,Vertigo,T,8,4,8,13,2,8,1843,76,14,Win,5923,1,1.31,4685,5645,5277,,,4,0,1,,,,
